linha,coluna,rotulo_coluna,tipo_linha,codigo_cnae,descricao,status_atualizacao,valor_origem,valor_gerado,diferenca,variacao_pct,resultado,motivo
26,T,T — Empresa de pequeno porte,grupo,271,"Fabricação de geradores, transformadores e motores elétricos",indisponivel,146,146,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
26,U,U — Empresa de médio porte,grupo,271,"Fabricação de geradores, transformadores e motores elétricos",indisponivel,52,52,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
26,V,V — Grande empresa,grupo,271,"Fabricação de geradores, transformadores e motores elétricos",indisponivel,9,9,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
27,D,D — EMPREGOS / Estoque 2022,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,10648,10648,0.0,0.0,identico,
27,E,E — Estoque 2023,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,10706,10686,-20.0,-0.1868,divergente,
27,F,F — Estoque 2024,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,11801,11766,-35.0,-0.2966,divergente,
27,G,G — Estoque 2025,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",formula_preservada,11832,11796,-36.0,-0.3043,divergente,estoque projetado = coluna F + coluna J
27,H,H — Saldo / 2023 (jan-dez),grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,150,150,0.0,0.0,identico,
27,I,I — 2024 (jan-dez),grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,1021,1023,2.0,0.1959,divergente,
27,J,J — 2025 (jan-dez),grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",atualizado,31,30,-1.0,-3.2258,divergente,
27,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
27,L,L — Empresa de pequeno porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
27,M,M — Empresa de médio porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
27,N,N — Grande empresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
27,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,145,145,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
27,P,P — Empresa de pequeno porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,32,32,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
27,Q,Q — Empresa de médio porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,20,20,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
27,R,R — Grande empresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,1,1,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
27,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,145,145,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
27,T,T — Empresa de pequeno porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,30,30,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
27,U,U — Empresa de médio porte,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,22,22,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
27,V,V — Grande empresa,grupo,272,"Fabricação de pilhas, baterias e acumuladores elétricos",indisponivel,3,3,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
28,D,D — EMPREGOS / Estoque 2022,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,56364,56364,0.0,0.0,identico,
28,E,E — Estoque 2023,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,57671,57487,-184.0,-0.3191,divergente,
28,F,F — Estoque 2024,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,62087,61880,-207.0,-0.3334,divergente,
28,G,G — Estoque 2025,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,formula_preservada,62787,62572,-215.0,-0.3424,divergente,estoque projetado = coluna F + coluna J
28,H,H — Saldo / 2023 (jan-dez),grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,1810,1809,-1.0,-0.0552,divergente,
28,I,I — 2024 (jan-dez),grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,3500,3501,1.0,0.0286,divergente,
28,J,J — 2025 (jan-dez),grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,atualizado,700,692,-8.0,-1.1429,divergente,
28,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
28,L,L — Empresa de pequeno porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
28,M,M — Empresa de médio porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
28,N,N — Grande empresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
28,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,2176,2176,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
28,P,P — Empresa de pequeno porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,313,313,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
28,Q,Q — Empresa de médio porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,110,110,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
28,R,R — Grande empresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,12,12,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
28,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,2241,2241,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
28,T,T — Empresa de pequeno porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,333,333,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
28,U,U — Empresa de médio porte,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,118,118,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
28,V,V — Grande empresa,grupo,273,Fabricação de equipamentos para distribuição e controle de energia elétrica,indisponivel,13,13,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
29,D,D — EMPREGOS / Estoque 2022,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,10893,10893,0.0,0.0,identico,
29,E,E — Estoque 2023,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,10563,10483,-80.0,-0.7574,divergente,
29,F,F — Estoque 2024,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,10713,10312,-401.0,-3.7431,divergente,
29,G,G — Estoque 2025,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,formula_preservada,10225,9820,-405.0,-3.9609,divergente,estoque projetado = coluna F + coluna J
29,H,H — Saldo / 2023 (jan-dez),grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,68,67,-1.0,-1.4706,divergente,
29,I,I — 2024 (jan-dez),grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,-236,-236,0.0,0.0,identico,
29,J,J — 2025 (jan-dez),grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,atualizado,-488,-492,-4.0,-0.8197,divergente,
29,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
29,L,L — Empresa de pequeno porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
29,M,M — Empresa de médio porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
29,N,N — Grande empresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
29,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,894,894,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
29,P,P — Empresa de pequeno porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,112,112,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
29,Q,Q — Empresa de médio porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,16,16,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
29,R,R — Grande empresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,null,null,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
29,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,919,919,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
29,T,T — Empresa de pequeno porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,114,114,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
29,U,U — Empresa de médio porte,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,15,15,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
29,V,V — Grande empresa,grupo,274,Fabricação de lâmpadas e outros equipamentos de iluminação,indisponivel,null,null,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
30,D,D — EMPREGOS / Estoque 2022,grupo,275,Fabricação de eletrodomésticos,atualizado,49521,49521,0.0,0.0,identico,
30,E,E — Estoque 2023,grupo,275,Fabricação de eletrodomésticos,atualizado,48863,48718,-145.0,-0.2967,divergente,
30,F,F — Estoque 2024,grupo,275,Fabricação de eletrodomésticos,atualizado,55869,55696,-173.0,-0.3097,divergente,
30,G,G — Estoque 2025,grupo,275,Fabricação de eletrodomésticos,formula_preservada,56921,56740,-181.0,-0.318,divergente,estoque projetado = coluna F + coluna J
